address,name,signature
17176360,NetWorkUnit.NetworkManagerBase.OnSocketErrorEventDelegate$$EndInvoke,"void NetWorkUnit_NetworkManagerBase_OnSocketErrorEventDelegate__EndInvoke (NetWorkUnit_NetworkManagerBase_OnSocketErrorEventDelegate_o* __this, System_IAsyncResult_o* result, const MethodInfo* method);"
17176372,NetWorkUnit.NetworkManagerBase.OnSocketReceviePacketDelegate$$Invoke,"bool NetWorkUnit_NetworkManagerBase_OnSocketReceviePacketDelegate__Invoke (NetWorkUnit_NetworkManagerBase_OnSocketReceviePacketDelegate_o* __this, int32_t sysID, int32_t funcID, NetWorkUnit_NetPacket_o* packet, bool* IsExpensivePacket, const MethodInfo* method);"
17176392,NetWorkUnit.NetworkManagerBase.OnSocketReceviePacketDelegate$$BeginInvoke,"System_IAsyncResult_o* NetWorkUnit_NetworkManagerBase_OnSocketReceviePacketDelegate__BeginInvoke (NetWorkUnit_NetworkManagerBase_OnSocketReceviePacketDelegate_o* __this, int32_t sysID, int32_t funcID, NetWorkUnit_NetPacket_o* packet, bool* IsExpensivePacket, System_AsyncCallback_o* callback, Il2CppObject* object, const MethodInfo* method);"
17176608,NetWorkUnit.NetworkManagerBase.OnSocketReceviePacketDelegate$$EndInvoke,"bool NetWorkUnit_NetworkManagerBase_OnSocketReceviePacketDelegate__EndInvoke (NetWorkUnit_NetworkManagerBase_OnSocketReceviePacketDelegate_o* __this, bool* IsExpensivePacket, System_IAsyncResult_o* result, const MethodInfo* method);"
17176652,NetWorkUnit.NetworkManagerBase.OnSocketTimeoutDelegate$$.ctor,"void NetWorkUnit_NetworkManagerBase_OnSocketTimeoutDelegate___ctor (NetWorkUnit_NetworkManagerBase_OnSocketTimeoutDelegate_o* __this, Il2CppObject* object, intptr_t method, const MethodInfo* method);"
17176848,NetWorkUnit.NetworkManagerBase.OnSocketTimeoutDelegate$$Invoke,"void NetWorkUnit_NetworkManagerBase_OnSocketTimeoutDelegate__Invoke (NetWorkUnit_NetworkManagerBase_OnSocketTimeoutDelegate_o* __this, uint32_t lastsend, uint32_t timeout, float glastsend, float gtimeout, const MethodInfo* method);"
17176868,NetWorkUnit.NetworkManagerBase.OnSocketTimeoutDelegate$$BeginInvoke,"System_IAsyncResult_o* NetWorkUnit_NetworkManagerBase_OnSocketTimeoutDelegate__BeginInvoke (NetWorkUnit_NetworkManagerBase_OnSocketTimeoutDelegate_o* __this, uint32_t lastsend, uint32_t timeout, float glastsend, float gtimeout, System_AsyncCallback_o* callback, Il2CppObject* object, const MethodInfo* method);"
17177092,NetWorkUnit.NetworkManagerBase.OnSocketTimeoutDelegate$$EndInvoke,"void NetWorkUnit_NetworkManagerBase_OnSocketTimeoutDelegate__EndInvoke (NetWorkUnit_NetworkManagerBase_OnSocketTimeoutDelegate_o* __this, System_IAsyncResult_o* result, const MethodInfo* method);"
17177104,NetWorkUnit.NetworkManagerBase.OnSocketReceviePacketHandler$$.ctor,"void NetWorkUnit_NetworkManagerBase_OnSocketReceviePacketHandler___ctor (NetWorkUnit_NetworkManagerBase_OnSocketReceviePacketHandler_o* __this, Il2CppObject* object, intptr_t method, const MethodInfo* method);"
17177404,NetWorkUnit.NetworkManagerBase.OnSocketReceviePacketHandler$$Invoke,"void NetWorkUnit_NetworkManagerBase_OnSocketReceviePacketHandler__Invoke (NetWorkUnit_NetworkManagerBase_OnSocketReceviePacketHandler_o* __this, NetWorkUnit_NetPacket_o* packet, const MethodInfo* method);"
17177424,NetWorkUnit.NetworkManagerBase.OnSocketReceviePacketHandler$$BeginInvoke,"System_IAsyncResult_o* NetWorkUnit_NetworkManagerBase_OnSocketReceviePacketHandler__BeginInvoke (NetWorkUnit_NetworkManagerBase_OnSocketReceviePacketHandler_o* __this, NetWorkUnit_NetPacket_o* packet, System_AsyncCallback_o* callback, Il2CppObject* object, const MethodInfo* method);"
17177456,NetWorkUnit.NetworkManagerBase.OnSocketReceviePacketHandler$$EndInvoke,"void NetWorkUnit_NetworkManagerBase_OnSocketReceviePacketHandler__EndInvoke (NetWorkUnit_NetworkManagerBase_OnSocketReceviePacketHandler_o* __this, System_IAsyncResult_o* result, const MethodInfo* method);"
17177468,NetWorkUnit.NetworkManagerBase.ProtocoLogger$$.ctor,"void NetWorkUnit_NetworkManagerBase_ProtocoLogger___ctor (NetWorkUnit_NetworkManagerBase_ProtocoLogger_o* __this, const MethodInfo* method);"
17177476,NetWorkUnit.NetworkManagerBase.<>c$$.cctor,void NetWorkUnit_NetworkManagerBase___c___cctor (const MethodInfo* method);
17177576,NetWorkUnit.NetworkManagerBase.<>c$$.ctor,"void NetWorkUnit_NetworkManagerBase___c___ctor (NetWorkUnit_NetworkManagerBase___c_o* __this, const MethodInfo* method);"
17177584,NetWorkUnit.NetworkManagerBase.<>c$$<Initialize>b__33_0,"void NetWorkUnit_NetworkManagerBase___c___Initialize_b__33_0 (NetWorkUnit_NetworkManagerBase___c_o* __this, NetWorkUnit_NetWorkService_o* tcp, const MethodInfo* method);"
17177736,NetWorkUnit.NetworkManagerBase.<>c$$<Initialize>b__33_1,"void NetWorkUnit_NetworkManagerBase___c___Initialize_b__33_1 (NetWorkUnit_NetworkManagerBase___c_o* __this, NetWorkUnit_NetWorkService_o* tcp, const MethodInfo* method);"
17177888,NetWorkUnit.NetworkManagerBase.<>c$$<Initialize>b__33_2,"void NetWorkUnit_NetworkManagerBase___c___Initialize_b__33_2 (NetWorkUnit_NetworkManagerBase___c_o* __this, NetWorkUnit_NetWorkService_o* tcp, NetWorkUnit_NetErrorEvent_o evt, const MethodInfo* method);"
17213228,Lua.NetworkHelper$$InitNetWorkProtocolParser,"void Lua_NetworkHelper__InitNetWorkProtocolParser (System_String_o* filename, const MethodInfo* method);"
17213324,Lua.NetworkHelper$$Disconnect,"void Lua_NetworkHelper__Disconnect (int32_t which, const MethodInfo* method);"
17213368,Lua.NetworkHelper$$Connect,"uint32_t Lua_NetworkHelper__Connect (System_String_o* address, int32_t port, int32_t index, const MethodInfo* method);"
17213416,Lua.NetworkHelper$$SetOnSocketCommunicateDelegate,"void Lua_NetworkHelper__SetOnSocketCommunicateDelegate (System_Action_uint__o* c1, const MethodInfo* method);"
17213448,Lua.NetworkHelper$$SetOnSocketErrorEventDelegate,"void Lua_NetworkHelper__SetOnSocketErrorEventDelegate (NetWorkUnit_NetworkManagerBase_OnSocketErrorEventDelegate_o* c1, const MethodInfo* method);"
17213480,Lua.NetworkHelper$$SetOnSocketTimeoutDelegate,"void Lua_NetworkHelper__SetOnSocketTimeoutDelegate (NetWorkUnit_NetworkManagerBase_OnSocketTimeoutDelegate_o* c1, const MethodInfo* method);"
17213512,Lua.NetworkHelper$$Ping_Impl,"System_Collections_IEnumerator_o* Lua_NetworkHelper__Ping_Impl (System_String_o* address, float tick, float timeout, System_Action_string__string__float__o* resultCallback, const MethodInfo* method);"
17213652,Lua.NetworkHelper.<Ping_Impl>d__6$$.ctor,"void Lua_NetworkHelper__Ping_Impl_d__6___ctor (Lua_NetworkHelper__Ping_Impl_d__6_o* __this, int32_t __1__state, const MethodInfo* method);"
17213692,Lua.NetworkHelper$$Ping,"void Lua_NetworkHelper__Ping (System_String_o* address, float tick, float timeout, System_Action_string__string__float__o* resultCallback, const MethodInfo* method);"
17213712,Lua.NetworkHelper$$SendSelf,"void Lua_NetworkHelper__SendSelf (NetWorkUnit_NetPacket_o* packet, const MethodInfo* method);"
17213852,Lua.NetworkHelper$$Send,"void Lua_NetworkHelper__Send (NetWorkUnit_NetPacket_o* packet, const MethodInfo* method);"
17213884,Lua.NetworkHelper$$GetNetPacket,"NetWorkUnit_NetPacket_o* Lua_NetworkHelper__GetNetPacket (uint8_t sysID, uint8_t funcID, const MethodInfo* method);"
17213944,Lua.NetworkHelper$$GetCurrentInternetReachability,int32_t Lua_NetworkHelper__GetCurrentInternetReachability (const MethodInfo* method);
17213952,Lua.NetworkHelper$$SetWWWDownload,"void Lua_NetworkHelper__SetWWWDownload (bool load, const MethodInfo* method);"
17214044,Lua.NetworkHelper$$GetIPAddress,"System_String_o* Lua_NetworkHelper__GetIPAddress (int32_t typeID, const MethodInfo* method);"
17215116,Lua.NetworkHelper.<Ping_Impl>d__6$$System.IDisposable.Dispose,"void Lua_NetworkHelper__Ping_Impl_d__6__System_IDisposable_Dispose (Lua_NetworkHelper__Ping_Impl_d__6_o* __this, const MethodInfo* method);"
17215120,Lua.NetworkHelper.<Ping_Impl>d__6$$MoveNext,"bool Lua_NetworkHelper__Ping_Impl_d__6__MoveNext (Lua_NetworkHelper__Ping_Impl_d__6_o* __this, const MethodInfo* method);"
17215604,Lua.NetworkHelper.<Ping_Impl>d__6$$System.Collections.Generic.IEnumerator<System.Object>.get_Current,"Il2CppObject* Lua_NetworkHelper__Ping_Impl_d__6__System_Collections_Generic_IEnumerator_System_Object__get_Current (Lua_NetworkHelper__Ping_Impl_d__6_o* __this, const MethodInfo* method);"
17215612,Lua.NetworkHelper.<Ping_Impl>d__6$$System.Collections.IEnumerator.Reset,"void Lua_NetworkHelper__Ping_Impl_d__6__System_Collections_IEnumerator_Reset (Lua_NetworkHelper__Ping_Impl_d__6_o* __this, const MethodInfo* method);"
17215676,Lua.NetworkHelper.<Ping_Impl>d__6$$System.Collections.IEnumerator.get_Current,"Il2CppObject* Lua_NetworkHelper__Ping_Impl_d__6__System_Collections_IEnumerator_get_Current (Lua_NetworkHelper__Ping_Impl_d__6_o* __this, const MethodInfo* method);"
17438048,Helpers.ResourceHelper$$GetNetworkReachability,int32_t Helpers_ResourceHelper__GetNetworkReachability (const MethodInfo* method);
17867936,ConfigData.RawFileReader$$List_List_strIntDataRead,"System_Collections_Generic_List_List_strIntData___o* ConfigData_RawFileReader__List_List_strIntDataRead (ConfigData_RawFile_o* file, const MethodInfo* method);"
17868232,ConfigData.RawFileReader$$List_strIntDataRead,"System_Collections_Generic_List_strIntData__o* ConfigData_RawFileReader__List_strIntDataRead (ConfigData_RawFile_o* file, const MethodInfo* method);"
17868528,ConfigData.RawFileReader$$strIntDataRead,"ConfigData_strIntData_o* ConfigData_RawFileReader__strIntDataRead (ConfigData_RawFile_o* file, const MethodInfo* method);"
17868692,ConfigData.RawFileReader$$List_shaderconfig_vectorsRead,"System_Collections_Generic_List_shaderconfig_vectors__o* ConfigData_RawFileReader__List_shaderconfig_vectorsRead (ConfigData_RawFile_o* file, const MethodInfo* method);"
17868988,ConfigData.RawFileReader$$shaderconfig_vectorsRead,"ConfigData_shaderconfig_vectors_o* ConfigData_RawFileReader__shaderconfig_vectorsRead (ConfigData_RawFile_o* file, const MethodInfo* method);"
17869208,ConfigData.RawFileReader$$List_shaderconfig_floatsRead,"System_Collections_Generic_List_shaderconfig_floats__o* ConfigData_RawFileReader__List_shaderconfig_floatsRead (ConfigData_RawFile_o* file, const MethodInfo* method);"
17869504,ConfigData.RawFileReader$$shaderconfig_floatsRead,"ConfigData_shaderconfig_floats_o* ConfigData_RawFileReader__shaderconfig_floatsRead (ConfigData_RawFile_o* file, const MethodInfo* method);"
17869676,ConfigData.RawFileReader$$List_shaderconfig_colorRead,"System_Collections_Generic_List_shaderconfig_color__o* ConfigData_RawFileReader__List_shaderconfig_colorRead (ConfigData_RawFile_o* file, const MethodInfo* method);"
17869972,ConfigData.RawFileReader$$shaderconfig_colorRead,"ConfigData_shaderconfig_color_o* ConfigData_RawFileReader__shaderconfig_colorRead (ConfigData_RawFile_o* file, const MethodInfo* method);"
17870144,ConfigData.RawFileReader$$List_skill_behavior_config_intParamRead,"System_Collections_Generic_List_skill_behavior_config_intParam__o* ConfigData_RawFileReader__List_skill_behavior_config_intParamRead (ConfigData_RawFile_o* file, const MethodInfo* method);"
17870440,ConfigData.RawFileReader$$skill_behavior_config_intParamRead,"ConfigData_skill_behavior_config_intParam_o* ConfigData_RawFileReader__skill_behavior_config_intParamRead (ConfigData_RawFile_o* file, const MethodInfo* method);"
17870604,ConfigData.RawFileReader$$List_skill_behavior_config_floatParamRead,"System_Collections_Generic_List_skill_behavior_config_floatParam__o* ConfigData_RawFileReader__List_skill_behavior_config_floatParamRead (ConfigData_RawFile_o* file, const MethodInfo* method);"
17870900,ConfigData.RawFileReader$$skill_behavior_config_floatParamRead,"ConfigData_skill_behavior_config_floatParam_o* ConfigData_RawFileReader__skill_behavior_config_floatParamRead (ConfigData_RawFile_o* file, const MethodInfo* method);"
18078764,DebugUtils.PacketWritter$$Write,"void DebugUtils_PacketWritter__Write (DebugUtils_PacketWritter_o* __this, System_String_o* stringData, const MethodInfo* method);"
18080484,DebugUtils.DebugTCP$$get_Socket,"System_Net_Sockets_Socket_o* DebugUtils_DebugTCP__get_Socket (DebugUtils_DebugTCP_o* __this, const MethodInfo* method);"
18080492,DebugUtils.DebugTCP$$set_Socket,"void DebugUtils_DebugTCP__set_Socket (DebugUtils_DebugTCP_o* __this, System_Net_Sockets_Socket_o* value, const MethodInfo* method);"
18080912,DebugUtils.PacketReader$$.ctor,"void DebugUtils_PacketReader___ctor (DebugUtils_PacketReader_o* __this, const MethodInfo* method);"
18080916,DebugUtils.PacketWritter$$.ctor,"void DebugUtils_PacketWritter___ctor (DebugUtils_PacketWritter_o* __this, const MethodInfo* method);"
18084576,DebugUtils.PacketReader$$Read,"void DebugUtils_PacketReader__Read (DebugUtils_PacketReader_o* __this, System_Byte_array* recv, int32_t recvSize, System_Action_Packet__o* recvPacketCallback, const MethodInfo* method);"
18085600,DebugUtils.DebugTCP$$OnReceivePacket,"void DebugUtils_DebugTCP__OnReceivePacket (DebugUtils_DebugTCP_o* __this, DebugUtils_Packet_o* packet, const MethodInfo* method);"
18087736,DebugUtils.Packet$$Reset,"void DebugUtils_Packet__Reset (DebugUtils_Packet_o* __this, const MethodInfo* method);"
18087792,DebugUtils.Packet$$CheckResizeBuffer,"void DebugUtils_Packet__CheckResizeBuffer (DebugUtils_Packet_o* __this, int32_t inputDataSize, const MethodInfo* method);"
18087904,DebugUtils.Packet$$get_byteDataLength,"int32_t DebugUtils_Packet__get_byteDataLength (DebugUtils_Packet_o* __this, const MethodInfo* method);"
18087912,DebugUtils.Packet$$get_stringData,"System_String_o* DebugUtils_Packet__get_stringData (DebugUtils_Packet_o* __this, const MethodInfo* method);"
18087920,DebugUtils.Packet$$SetData,"void DebugUtils_Packet__SetData (DebugUtils_Packet_o* __this, System_String_o* stringData, const MethodInfo* method);"
18087928,DebugUtils.Packet$$SetData,"void DebugUtils_Packet__SetData (DebugUtils_Packet_o* __this, System_Byte_array* sourceByteArray, int32_t sourceIndex, int32_t sourceSize, const MethodInfo* method);"
18088088,DebugUtils.Packet$$WriteFile,"System_String_o* DebugUtils_Packet__WriteFile (DebugUtils_Packet_o* __this, System_String_o* rootPath, System_String_o* postfix, const MethodInfo* method);"
18088776,DebugUtils.Packet$$.ctor,"void DebugUtils_Packet___ctor (DebugUtils_Packet_o* __this, const MethodInfo* method);"
18088784,DebugUtils.PacketPool$$Create,"DebugUtils_Packet_o* DebugUtils_PacketPool__Create (int32_t id, const MethodInfo* method);"
18089292,DebugUtils.PacketPool$$Release,"void DebugUtils_PacketPool__Release (DebugUtils_Packet_o* p, const MethodInfo* method);"
18089632,DebugUtils.PacketPool$$.cctor,void DebugUtils_PacketPool___cctor (const MethodInfo* method);
18089772,DebugUtils.PacketIO$$get_buffer,"System_Byte_array* DebugUtils_PacketIO__get_buffer (DebugUtils_PacketIO_o* __this, const MethodInfo* method);"
18089780,DebugUtils.PacketIO$$get_dataSize,"int32_t DebugUtils_PacketIO__get_dataSize (DebugUtils_PacketIO_o* __this, const MethodInfo* method);"
18089788,DebugUtils.PacketIO$$CheckResizeBuffer,"void DebugUtils_PacketIO__CheckResizeBuffer (DebugUtils_PacketIO_o* __this, int32_t inputDataSize, const MethodInfo* method);"
18089944,DebugUtils.PacketIO$$ShiftBuffer,"void DebugUtils_PacketIO__ShiftBuffer (DebugUtils_PacketIO_o* __this, int32_t read, const MethodInfo* method);"
18090072,DebugUtils.PacketIO$$Append,"void DebugUtils_PacketIO__Append (DebugUtils_PacketIO_o* __this, System_Byte_array* recv, int32_t recvSize, const MethodInfo* method);"
18090140,DebugUtils.PacketIO$$.ctor,"void DebugUtils_PacketIO___ctor (DebugUtils_PacketIO_o* __this, const MethodInfo* method);"
18090228,DebugUtils.PacketWritter$$Write,"void DebugUtils_PacketWritter__Write (DebugUtils_PacketWritter_o* __this, System_Byte_array* byteData, uint8_t type, const MethodInfo* method);"
18090312,DebugUtils.PacketWritter$$WriteHeader,"void DebugUtils_PacketWritter__WriteHeader (DebugUtils_PacketWritter_o* __this, int32_t byteData_Length, uint8_t type, const MethodInfo* method);"
18090940,DebugUtils.PacketWritter$$WriteFile,"void DebugUtils_PacketWritter__WriteFile (DebugUtils_PacketWritter_o* __this, System_String_o* fileName, const MethodInfo* method);"
18091300,DebugUtils.PacketReader$$Read,"void DebugUtils_PacketReader__Read (DebugUtils_PacketReader_o* __this, System_Byte_array* recv, System_Action_Packet__o* recvPacketCallback, const MethodInfo* method);"
19593752,WXInterface$$GetNetworkType,"void WXInterface__GetNetworkType (LuaInterface_LuaFunction_o* callback, const MethodInfo* method);"
21064976,BehaviorDesigner.Runtime.SharedVariable$$get_NetworkSync,"bool BehaviorDesigner_Runtime_SharedVariable__get_NetworkSync (BehaviorDesigner_Runtime_SharedVariable_o* __this, const MethodInfo* method);"
21064984,BehaviorDesigner.Runtime.SharedVariable$$set_NetworkSync,"void BehaviorDesigner_Runtime_SharedVariable__set_NetworkSync (BehaviorDesigner_Runtime_SharedVariable_o* __this, bool value, const MethodInfo* method);"
21634948,"System.Runtime.CompilerServices.AsyncTaskMethodBuilder<Nullable<int>>$$AwaitUnsafeOnCompleted<ConfiguredTaskAwaitable.ConfiguredTaskAwaiter<int>, AsyncProtocolRequest.<InnerRead>d__25>","void System_Runtime_CompilerServices_AsyncTaskMethodBuilder_Nullable_int____AwaitUnsafeOnCompleted_ConfiguredTaskAwaitable_ConfiguredTaskAwaiter_int___AsyncProtocolRequest__InnerRead_d__25_ (System_Runtime_CompilerServices_AsyncTaskMethodBuilder_Nullable_int___o __this, System_Runtime_CompilerServices_ConfiguredTaskAwaitable_ConfiguredTaskAwaiter_int__o* awaiter, Mono_Net_Security_AsyncProtocolRequest__InnerRead_d__25_o* stateMachine, const MethodInfo_14A1F84* method);"
21635476,System.Runtime.CompilerServices.AsyncTaskMethodBuilder<Nullable<int>>$$Start<AsyncProtocolRequest.<InnerRead>d__25>,"void System_Runtime_CompilerServices_AsyncTaskMethodBuilder_Nullable_int____Start_AsyncProtocolRequest__InnerRead_d__25_ (System_Runtime_CompilerServices_AsyncTaskMethodBuilder_Nullable_int___o __this, Mono_Net_Security_AsyncProtocolRequest__InnerRead_d__25_o* stateMachine, const MethodInfo_14A2194* method);"
21654420,"System.Runtime.CompilerServices.AsyncTaskMethodBuilder<object>$$AwaitUnsafeOnCompleted<ConfiguredTaskAwaitable.ConfiguredTaskAwaiter<int>, WebSocketHandle.<ReadResponseHeaderLineAsync>d__32>","void System_Runtime_CompilerServices_AsyncTaskMethodBuilder_object___AwaitUnsafeOnCompleted_ConfiguredTaskAwaitable_ConfiguredTaskAwaiter_int___WebSocketHandle__ReadResponseHeaderLineAsync_d__32_ (System_Runtime_CompilerServices_AsyncTaskMethodBuilder_object__o __this, System_Runtime_CompilerServices_ConfiguredTaskAwaitable_ConfiguredTaskAwaiter_int__o* awaiter, System_Net_WebSockets_WebSocketHandle__ReadResponseHeaderLineAsync_d__32_o* stateMachine, const MethodInfo_14A6B94* method);"
21656548,"System.Runtime.CompilerServices.AsyncTaskMethodBuilder<object>$$AwaitUnsafeOnCompleted<ConfiguredTaskAwaitable.ConfiguredTaskAwaiter<object>, WebSocketHandle.<ConnectSocketAsync>d__27>","void System_Runtime_CompilerServices_AsyncTaskMethodBuilder_object___AwaitUnsafeOnCompleted_ConfiguredTaskAwaitable_ConfiguredTaskAwaiter_object___WebSocketHandle__ConnectSocketAsync_d__27_ (System_Runtime_CompilerServices_AsyncTaskMethodBuilder_object__o __this, System_Runtime_CompilerServices_ConfiguredTaskAwaitable_ConfiguredTaskAwaiter_object__o* awaiter, System_Net_WebSockets_WebSocketHandle__ConnectSocketAsync_d__27_o* stateMachine, const MethodInfo_14A73E4* method);"
21657076,"System.Runtime.CompilerServices.AsyncTaskMethodBuilder<object>$$AwaitUnsafeOnCompleted<ConfiguredTaskAwaitable.ConfiguredTaskAwaiter<object>, WebSocketHandle.<ParseAndValidateConnectResponseAsync>d__30>","void System_Runtime_CompilerServices_AsyncTaskMethodBuilder_object___AwaitUnsafeOnCompleted_ConfiguredTaskAwaitable_ConfiguredTaskAwaiter_object___WebSocketHandle__ParseAndValidateConnectResponseAsync_d__30_ (System_Runtime_CompilerServices_AsyncTaskMethodBuilder_object__o __this, System_Runtime_CompilerServices_ConfiguredTaskAwaitable_ConfiguredTaskAwaiter_object__o* awaiter, System_Net_WebSockets_WebSocketHandle__ParseAndValidateConnectResponseAsync_d__30_o* stateMachine, const MethodInfo_14A75F4* method);"
